antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'y=no', 'housing=no'})	frozenset({'default=no', 'marital=married', 'age=(45.0, 95.0]', 'education=secondary'})	0.3699763331932494	0.10902214062949282	0.05076198270332441	0.1372033239672386	1.2584904605158906	0.010426370876345882	1.0326626007268898
frozenset({'age=(45.0, 95.0]'})	frozenset({'education=secondary', 'marital=married', 'housing=no', 'default=no', 'y=no'})	0.3195682466656345	0.09924575877551924	0.05076198270332441	0.1588455149501661	1.6005269838225895	0.01904618958243122	1.0708547088958527
frozenset({'marital=married'})	frozenset({'age=(45.0, 95.0]', 'education=secondary', 'housing=no', 'default=no', 'y=no'})	0.6019331578598128	0.06569197761606689	0.05076198270332441	0.08433159403248329	1.2837426591927952	0.011219803170829129	1.0203562952428409
frozenset({'age=(45.0, 95.0]', 'education=secondary', 'loan=no', 'marital=married', 'default=no'})	frozenset({'housing=no'})	0.0889606511689633	0.44416181902634316	0.0503196124836876	0.5656389855793138	1.273497543798932	0.010806687838712872	1.279668668503748
frozenset({'age=(45.0, 95.0]', 'education=secondary', 'loan=no', 'housing=no', 'default=no'})	frozenset({'marital=married'})	0.06469664462188406	0.6019331578598128	0.0503196124836876	0.7777777777777778	1.2921331340894802	0.01137655688350285	1.7913007896308424
frozenset({'education=secondary', 'loan=no', 'marital=married', 'housing=no', 'default=no'})	frozenset({'age=(45.0, 95.0]'})	0.09599433766118864	0.3195682466656345	0.0503196124836876	0.5241935483870968	1.6403180036080447	0.019642870307472658	1.4300599561603615
frozenset({'loan=no', 'marital=married', 'age=(45.0, 95.0]', 'education=secondary'})	frozenset({'default=no', 'housing=no'})	0.08982327309725509	0.4357567848532437	0.0503196124836876	0.5602068456045309	1.2855952335732423	0.011178511793832856	1.2829740743062583
frozenset({'loan=no', 'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	frozenset({'default=no', 'marital=married'})	0.0654265554842848	0.5920240649399482	0.0503196124836876	0.7691007437457741	1.299103852854001	0.011585517150862243	1.7669001697037083
frozenset({'loan=no', 'default=no', 'age=(45.0, 95.0]', 'education=secondary'})	frozenset({'marital=married', 'housing=no'})	0.11828979673088408	0.2630554511070315	0.0503196124836876	0.42539267015706805	1.6171216690886405	0.019202836643285825	1.2825185315586056
frozenset({'default=no', 'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	frozenset({'loan=no', 'marital=married'})	0.07845435845258897	0.49886089668443523	0.0503196124836876	0.6413870876797294	1.285703273081859	0.011181800877226963	1.397437420959362
frozenset({'loan=no', 'marital=married', 'housing=no', 'education=secondary'})	frozenset({'default=no', 'age=(45.0, 95.0]'})	0.09736568534206277	0.31454734467275663	0.0503196124836876	0.5168105406633349	1.643029418038818	0.01969349469709861	1.4186001827694052
frozenset({'loan=no', 'default=no', 'housing=no', 'education=secondary'})	frozenset({'marital=married', 'age=(45.0, 95.0]'})	0.1636769812656212	0.2398531330870806	0.0503196124836876	0.30743243243243246	1.2817528313078848	0.01106117571289296	1.097577915152313
frozenset({'default=no', 'marital=married', 'housing=no', 'education=secondary'})	frozenset({'loan=no', 'age=(45.0, 95.0]'})	0.11565769392404503	0.2675233903253633	0.0503196124836876	0.4350736278447122	1.6263012640336736	0.019378474087913898	1.2965877427178998
frozenset({'loan=no', 'marital=married', 'default=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]', 'education=secondary'})	0.22308730176284533	0.14799495697949613	0.0503196124836876	0.2255601824310926	1.5241072198314345	0.01730381685662343	1.1001565566386893
frozenset({'loan=no', 'age=(45.0, 95.0]', 'education=secondary'})	frozenset({'default=no', 'marital=married', 'housing=no'})	0.1196611444117582	0.2585211563557541	0.0503196124836876	0.42051756007393715	1.6266272594543782	0.019384675059506983	1.2795536025886347
frozenset({'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	frozenset({'loan=no', 'marital=married', 'default=no'})	0.07991418017739046	0.49257923956559246	0.0503196124836876	0.6296706338223083	1.2783133823861867	0.010955546381400859	1.3701877484674994
frozenset({'default=no', 'age=(45.0, 95.0]', 'education=secondary'})	frozenset({'loan=no', 'marital=married', 'housing=no'})	0.14553980226051183	0.22569728605870254	0.0503196124836876	0.3457446808510638	1.5318956062286795	0.01747167409996986	1.1834870749671864
frozenset({'loan=no', 'marital=married', 'age=(45.0, 95.0]'})	frozenset({'default=no', 'housing=no', 'education=secondary'})	0.2009024352480591	0.1979606732874743	0.0503196124836876	0.2504679070791589	1.265240731503447	0.010548831136888613	1.0700533496665496
frozenset({'loan=no', 'default=no', 'age=(45.0, 95.0]'})	frozenset({'marital=married', 'housing=no', 'education=secondary'})	0.26449315432085113	0.11809073013204752	0.0503196124836876	0.190249205552768	1.61104267320588	0.019085422775009967	1.0891119538449836
frozenset({'default=no', 'marital=married', 'age=(45.0, 95.0]'})	frozenset({'loan=no', 'housing=no', 'education=secondary'})	0.2364911194178408	0.16624272853951472	0.0503196124836876	0.21277590722035167	1.2799110619131613	0.01100468351630153	1.0591104605507318
frozenset({'loan=no', 'housing=no', 'education=secondary'})	frozenset({'default=no', 'marital=married', 'age=(45.0, 95.0]'})	0.16624272853951472	0.2364911194178408	0.0503196124836876	0.3026875997871208	1.279911061913161	0.01100468351630153	1.0949308808348615
frozenset({'marital=married', 'housing=no', 'education=secondary'})	frozenset({'loan=no', 'default=no', 'age=(45.0, 95.0]'})	0.11809073013204752	0.26449315432085113	0.0503196124836876	0.4261097583817194	1.61104267320588	0.019085422775009967	1.2816158776373943
frozenset({'default=no', 'housing=no', 'education=secondary'})	frozenset({'loan=no', 'marital=married', 'age=(45.0, 95.0]'})	0.1979606732874743	0.2009024352480591	0.0503196124836876	0.2541899441340782	1.265240731503447	0.010548831136888613	1.0714491692179584
frozenset({'loan=no', 'marital=married', 'housing=no'})	frozenset({'default=no', 'age=(45.0, 95.0]', 'education=secondary'})	0.22569728605870254	0.14553980226051183	0.0503196124836876	0.2229517836142689	1.5318956062286795	0.01747167409996986	1.0996231375625851
frozenset({'loan=no', 'marital=married', 'default=no'})	frozenset({'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	0.49257923956559246	0.07991418017739046	0.0503196124836876	0.10215536596317916	1.2783133823861867	0.010955546381400859	1.0247717533108034
frozenset({'default=no', 'marital=married', 'housing=no'})	frozenset({'loan=no', 'age=(45.0, 95.0]', 'education=secondary'})	0.2585211563557541	0.1196611444117582	0.0503196124836876	0.19464407939767284	1.6266272594543785	0.019384675059506983	1.0931053377366802
frozenset({'age=(45.0, 95.0]', 'education=secondary'})	frozenset({'loan=no', 'marital=married', 'default=no', 'housing=no'})	0.14799495697949613	0.22308730176284533	0.0503196124836876	0.34000896726946644	1.5241072198314343	0.01730381685662343	1.1771564456306163
frozenset({'loan=no', 'age=(45.0, 95.0]'})	frozenset({'default=no', 'marital=married', 'housing=no', 'education=secondary'})	0.2675233903253633	0.11565769392404503	0.0503196124836876	0.18809425382389414	1.6263012640336734	0.019378474087913898	1.0892179421577062
frozenset({'marital=married', 'age=(45.0, 95.0]'})	frozenset({'loan=no', 'default=no', 'housing=no', 'education=secondary'})	0.2398531330870806	0.1636769812656212	0.0503196124836876	0.20979343415713758	1.2817528313078848	0.01106117571289296	1.0583599971006656
frozenset({'default=no', 'age=(45.0, 95.0]'})	frozenset({'loan=no', 'marital=married', 'housing=no', 'education=secondary'})	0.31454734467275663	0.09736568534206277	0.0503196124836876	0.15997468532452006	1.6430294180388179	0.01969349469709861	1.0745322776452808
frozenset({'loan=no', 'marital=married'})	frozenset({'default=no', 'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	0.49886089668443523	0.07845435845258897	0.0503196124836876	0.10086902545003103	1.2857032730818587	0.011181800877226963	1.024929256840096
frozenset({'marital=married', 'housing=no'})	frozenset({'loan=no', 'default=no', 'age=(45.0, 95.0]', 'education=secondary'})	0.2630554511070315	0.11828979673088408	0.0503196124836876	0.19128899352560327	1.6171216690886405	0.019202836643285825	1.0902661101559155
frozenset({'default=no', 'marital=married'})	frozenset({'loan=no', 'age=(45.0, 95.0]', 'housing=no', 'education=secondary'})	0.5920240649399482	0.0654265554842848	0.0503196124836876	0.08499589030860047	1.299103852854001	0.011585517150862243	1.0213871551144351
frozenset({'default=no', 'housing=no'})	frozenset({'loan=no', 'marital=married', 'age=(45.0, 95.0]', 'education=secondary'})	0.4357567848532437	0.08982327309725509	0.0503196124836876	0.11547637175777878	1.2855952335732421	0.011178511793832856	1.0290021632452069
frozenset({'age=(45.0, 95.0]'})	frozenset({'education=secondary', 'loan=no', 'marital=married', 'housing=no', 'default=no'})	0.3195682466656345	0.09599433766118864	0.0503196124836876	0.1574612403100775	1.6403180036080447	0.019642870307472658	1.0729543916430744
frozenset({'marital=married'})	frozenset({'age=(45.0, 95.0]', 'education=secondary', 'loan=no', 'housing=no', 'default=no'})	0.6019331578598128	0.06469664462188406	0.0503196124836876	0.08359667818034835	1.2921331340894802	0.01137655688350285	1.0206241434403964
frozenset({'housing=no'})	frozenset({'age=(45.0, 95.0]', 'education=secondary', 'loan=no', 'marital=married', 'default=no'})	0.44416181902634316	0.0889606511689633	0.0503196124836876	0.11329117075842836	1.273497543798932	0.010806687838712872	1.0274391308478068
frozenset({'default=no', 'age=(45.0, 95.0]'})	frozenset({'housing=no'})	0.31454734467275663	0.44416181902634316	0.18033222003494725	0.5733070810772801	1.2907617370940148	0.04062229925518954	1.3026655853042806
frozenset({'default=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.4357567848532437	0.3195682466656345	0.18033222003494725	0.41383686107304196	1.2949874256626037	0.04107818832674204	1.1608231704572511
frozenset({'age=(45.0, 95.0]'})	frozenset({'default=no', 'housing=no'})	0.3195682466656345	0.4357567848532437	0.18033222003494725	0.5642995570321152	1.294987425662604	0.04107818832674204	1.2950255714758276
frozenset({'housing=no'})	frozenset({'default=no', 'age=(45.0, 95.0]'})	0.44416181902634316	0.31454734467275663	0.18033222003494725	0.4060056770081171	1.2907617370940148	0.04062229925518954	1.1539717280035522
frozenset({'y=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.3699763331932494	0.3195682466656345	0.15339187365906526	0.4145991510731153	1.2973728003299152	0.035159185552717964	1.16233475674264
frozenset({'age=(45.0, 95.0]'})	frozenset({'y=no', 'housing=no'})	0.3195682466656345	0.3699763331932494	0.15339187365906526	0.47999723145071976	1.2973728003299152	0.035159185552717964	1.2115775240282085
frozenset({'marital=married', 'age=(45.0, 95.0]'})	frozenset({'housing=no'})	0.2398531330870806	0.44416181902634316	0.14071796686647056	0.5866838804869052	1.3208786873509024	0.03418436297534527	1.34482579974974
frozenset({'marital=married', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.2630554511070315	0.3195682466656345	0.14071796686647056	0.5349365172790718	1.6739351386146257	0.056653797580358975	1.4630943486540609
frozenset({'age=(45.0, 95.0]', 'housing=no'})	frozenset({'marital=married'})	0.1834066930614231	0.6019331578598128	0.14071796686647056	0.7672455378678245	1.2746357761645555	0.030319396939382737	1.7102436554541103
frozenset({'marital=married'})	frozenset({'age=(45.0, 95.0]', 'housing=no'})	0.6019331578598128	0.1834066930614231	0.14071796686647056	0.23377673256412146	1.2746357761645557	0.030319396939382737	1.0657380709297157
frozenset({'age=(45.0, 95.0]'})	frozenset({'marital=married', 'housing=no'})	0.3195682466656345	0.2630554511070315	0.14071796686647056	0.44033776301218164	1.6739351386146257	0.056653797580358975	1.3167666141980718
frozenset({'housing=no'})	frozenset({'marital=married', 'age=(45.0, 95.0]'})	0.44416181902634316	0.2398531330870806	0.14071796686647056	0.3168168915890643	1.3208786873509024	0.03418436297534527	1.112654656642491
frozenset({'loan=no', 'age=(45.0, 95.0]'})	frozenset({'housing=no'})	0.2675233903253633	0.44416181902634316	0.15642210966357745	0.5847044233154195	1.316422074723043	0.03759843398456966	1.3384158468796292
frozenset({'loan=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.38052686293158744	0.3195682466656345	0.15642210966357745	0.41106719367588934	1.2863205214064668	0.034817807267355824	1.1553639838496275
frozenset({'age=(45.0, 95.0]'})	frozenset({'loan=no', 'housing=no'})	0.3195682466656345	0.38052686293158744	0.15642210966357745	0.48947951273532664	1.2863205214064668	0.034817807267355824	1.2134148433248948
frozenset({'housing=no'})	frozenset({'loan=no', 'age=(45.0, 95.0]'})	0.44416181902634316	0.2675233903253633	0.15642210966357745	0.3521736965290573	1.3164220747230433	0.03759843398456966	1.1306682142267952
frozenset({'default=no', 'y=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.3620800247727323	0.3195682466656345	0.15049434872044415	0.4156383628588882	1.3006247247517437	0.03478507005117258	1.164401819159896
frozenset({'default=no', 'age=(45.0, 95.0]'})	frozenset({'y=no', 'housing=no'})	0.31454734467275663	0.3699763331932494	0.15049434872044415	0.4784473665705647	1.2931837083769835	0.03411927552274448	1.2079771559469867
frozenset({'y=no', 'housing=no'})	frozenset({'default=no', 'age=(45.0, 95.0]'})	0.3699763331932494	0.31454734467275663	0.15049434872044415	0.40676750164404857	1.2931837083769833	0.03411927552274448	1.155453649668326
frozenset({'age=(45.0, 95.0]'})	frozenset({'default=no', 'y=no', 'housing=no'})	0.3195682466656345	0.3620800247727323	0.15049434872044415	0.47093023255813954	1.3006247247517437	0.03478507005117258	1.2057388542757148
frozenset({'loan=no', 'y=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.31118533100351686	0.3195682466656345	0.12813253411780318	0.4117563437344516	1.288477024956969	0.028687583500944178	1.1567175371751073
frozenset({'loan=no', 'age=(45.0, 95.0]'})	frozenset({'y=no', 'housing=no'})	0.2675233903253633	0.3699763331932494	0.12813253411780318	0.4789582472095906	1.2945645551857956	0.029155211121798835	1.2091615756946439
frozenset({'y=no', 'housing=no'})	frozenset({'loan=no', 'age=(45.0, 95.0]'})	0.3699763331932494	0.2675233903253633	0.12813253411780318	0.34632629879835	1.2945645551857958	0.029155211121798835	1.120553891533533
frozenset({'age=(45.0, 95.0]'})	frozenset({'loan=no', 'y=no', 'housing=no'})	0.3195682466656345	0.31118533100351686	0.12813253411780318	0.40095514950166106	1.288477024956969	0.028687583500944178	1.1498549205847701
frozenset({'loan=no', 'default=no', 'y=no', 'housing=no'})	frozenset({'age=(45.0, 95.0]'})	0.30682798434009423	0.3195682466656345	0.12662847537103802	0.41270184544405997	1.2914357097433136	0.028575994387523354	1.1585797572424597
frozenset({'loan=no', 'default=no', 'age=(45.0, 95.0]'})	frozenset({'y=no', 'housing=no'})	0.26449315432085113	0.3699763331932494	0.12662847537103802	0.478758989797625	1.2940259871907949	0.028772267980693267	1.2086993434421824
frozenset({'loan=no', 'y=no', 'age=(45.0, 95.0]'})	frozenset({'default=no', 'housing=no'})	0.23096149167238061	0.4357567848532437	0.12662847537103802	0.548266615590883	1.2581940996639465	0.02598543833497223	1.2490624660933705
frozenset({'loan=no', 'y=no', 'housing=no'})	frozenset({'default=no', 'age=(45.0, 95.0]'})	0.31118533100351686	0.31454734467275663	0.12662847537103802	0.4069230222474945	1.2936781350700706	0.028745955802768938	1.15575664043612
frozenset({'default=no', 'y=no', 'housing=no'})	frozenset({'loan=no', 'age=(45.0, 95.0]'})	0.3620800247727323	0.2675233903253633	0.12662847537103802	0.34972510690287106	1.307269268969467	0.029763599574745128	1.1264107186823675
frozenset({'loan=no', 'age=(45.0, 95.0]'})	frozenset({'default=no', 'y=no', 'housing=no'})	0.2675233903253633	0.3620800247727323	0.12662847537103802	0.4733360892930963	1.307269268969467	0.029763599574745128	1.2112467975469077
frozenset({'default=no', 'age=(45.0, 95.0]'})	frozenset({'loan=no', 'y=no', 'housing=no'})	0.31454734467275663	0.31118533100351686	0.12662847537103802	0.4025736586737923	1.2936781350700706	0.028745955802768938	1.1529700338746454
